request_id,user_id,timestamp,priority
REQ000070,USER048507,22627,5
REQ000071,USER097386,50603,8
REQ000072,USER069522,69047,10
REQ000073,USER083322,220,6
REQ000074,USER081127,18305,4
REQ000075,USER033988,73143,9
REQ000076,USER014167,37792,5
REQ000077,USER006354,37407,9
REQ000078,USER086034,2052,6
REQ000079,USER090743,2941,4
REQ000080,USER089038,19030,2
REQ000081,USER041152,59185,8
REQ000082,USER002781,81451,5
REQ000083,USER063592,79326,6
REQ000084,USER047349,23962,4
REQ000085,USER085505,77658,3
REQ000086,USER082654,9685,1
REQ000087,USER026552,65433,3
REQ000088,USER080754,38986,10
REQ000089,USER072874,67,9
REQ000090,USER056074,53538,6
REQ000091,USER015286,79450,6
REQ000092,USER041980,925,8
REQ000093,USER083011,79575,5
REQ000094,USER060749,60110,6
REQ000095,USER010140,65047,2
REQ000096,USER079581,53947,5
REQ000097,USER021809,53138,7
REQ000098,USER087274,18153,5
REQ000099,USER026171,25855,7
REQ000100,USER055843,5278,5
REQ000101,USER083477,43980,5
REQ000102,USER006230,5124,9
REQ000103,USER040849,10990,10
REQ000104,USER084091,48821,1
REQ000105,USER048565,1619,3
REQ000106,USER035925,86218,1
REQ000107,USER034287,455,3
REQ000108,USER062394,46846,1
REQ000109,USER023709,56709,8
REQ000110,USER072907,78530,1
REQ000111,USER094847,10441,4
REQ000112,USER032436,28252,9
REQ000113,USER045915,46739,4
REQ000114,USER092431,1174,10
REQ000115,USER001874,22983,8
REQ000116,USER091009,41148,9
REQ000117,USER052557,79045,7
REQ000118,USER005694,42710,7
REQ000119,USER044259,71948,2
REQ000120,USER008466,39982,6
REQ000121,USER098504,52159,7
REQ000122,USER084913,35279,3
REQ000123,USER033357,48187,5
REQ000124,USER040031,40594,5
REQ000125,USER056715,18300,10
REQ000126,USER003261,33982,5
REQ000127,USER051559,55330,8
REQ000128,USER037010,9707,2
REQ000129,USER092186,84838,1
REQ000130,USER000285,20250,4
REQ000131,USER090001,1910,2
REQ000132,USER040669,3381,4
REQ000133,USER010438,28013,7
REQ000134,USER005864,55810,3
REQ000135,USER033291,42187,8
REQ000136,USER072660,14649,8
REQ000137,USER053720,45219,8
REQ000138,USER019469,48892,7
REQ000139,USER084108,46859,4
REQ000140,USER030199,72953,2
REQ000141,USER049444,78644,8
REQ000142,USER014883,17173,9
REQ000143,USER010321,49960,4
REQ000144,USER085834,13255,7
REQ000145,USER032733,9455,10
REQ000146,USER005237,75382,3
REQ000147,USER040569,77266,4
REQ000148,USER053230,24373,4
REQ000149,USER063694,61592,7
REQ000150,USER088666,69622,7
REQ000151,USER007197,24265,4
REQ000152,USER093146,81404,8
REQ000153,USER010657,14798,3
REQ000154,USER075665,56537,4
REQ000155,USER073476,23006,1
REQ000156,USER047553,58294,9
REQ000157,USER029183,1841,7
REQ000158,USER022433,83943,8
REQ000159,USER025458,11972,6
REQ000160,USER053656,13408,1
REQ000161,USER008525,85322,6
REQ000162,USER088779,78183,3
REQ000163,USER097630,34917,4
REQ000164,USER048782,26195,1
REQ000165,USER051066,14639,6
REQ000166,USER086418,35187,7
REQ000167,USER096779,70651,10
REQ000168,USER027923,21230,4
REQ000169,USER048980,57997,9
REQ000170,USER024034,80648,3
REQ000171,USER064272,85141,9
REQ000172,USER019800,81354,4
REQ000173,USER051120,10294,6
REQ000174,USER092875,962,8
REQ000175,USER025494,51477,3
REQ000176,USER076769,77387,5
REQ000177,USER074392,62779,4
REQ000178,USER048213,43642,3
REQ000179,USER006485,40804,10
REQ000180,USER097923,19813,6
REQ000181,USER058871,32055,10
REQ000182,USER014581,54251,6
REQ000183,USER038346,21203,7
REQ000184,USER002073,9777,3
REQ000185,USER004656,85705,6
REQ000186,USER040163,29459,4
REQ000187,USER009689,29695,8
REQ000188,USER089398,43362,10
REQ000189,USER057349,17704,4
REQ000190,USER000918,79296,8
REQ000191,USER059312,19072,4
REQ000192,USER014354,46847,10
REQ000193,USER096561,58423,3
REQ000194,USER025358,84289,7
REQ000195,USER031634,69768,3
REQ000196,USER008955,65261,6
REQ000197,USER076003,84012,8
REQ000198,USER072049,1475,7
REQ000199,USER011385,2099,9
REQ000200,USER011522,807,6
REQ000201,USER095137,637,4
REQ000202,USER083960,44079,9
REQ000203,USER093919,51230,4
REQ000204,USER010249,55517,1
REQ000205,USER027500,5886,7
REQ000206,USER061873,57089,9
REQ000207,USER048197,27401,10
REQ000208,USER008725,14806,1
REQ000209,USER070403,31070,5
REQ000210,USER007891,65478,4
REQ000211,USER051665,15877,6
REQ000212,USER022643,31835,10
REQ000213,USER008918,74392,5
REQ000214,USER004188,57538,1
REQ000215,USER069528,1761,10
REQ000216,USER040214,76889,1
REQ000217,USER045130,27713,8
REQ000218,USER058901,20715,3
REQ000219,USER037541,51022,1
REQ000220,USER032201,62584,2
REQ000221,USER069667,58415,3
REQ000222,USER089233,69684,10
REQ000223,USER032898,20663,9
REQ000224,USER052863,61707,5
REQ000225,USER015899,48430,10
REQ000226,USER059540,75810,4
REQ000227,USER047789,38588,7
REQ000228,USER061471,70923,4
REQ000229,USER066524,83724,10
REQ000230,USER064172,6223,10
REQ000231,USER043673,30789,10
REQ000232,USER021604,64484,2
REQ000233,USER091342,15348,10
REQ000234,USER020364,37231,1
REQ000235,USER003200,51009,5
REQ000236,USER091192,25386,4
REQ000237,USER081798,56590,3
REQ000238,USER081473,46235,5
REQ000239,USER093889,70335,9
REQ000240,USER094025,16278,7
REQ000241,USER076554,22571,4
REQ000242,USER076663,72851,2
REQ000243,USER004187,17093,8
REQ000244,USER046777,74441,1
REQ000245,USER033490,7898,4
REQ000246,USER016381,49446,5
REQ000247,USER051087,82938,2
REQ000248,USER083613,76512,6
REQ000249,USER059772,68972,1
REQ000250,USER010843,28435,3
REQ000251,USER007835,75507,5
REQ000252,USER039516,22879,4
REQ000253,USER062418,121,6
REQ000254,USER002249,54335,4
REQ000255,USER009821,62609,10
REQ000256,USER059679,66027,6
REQ000257,USER020499,68530,9
REQ000258,USER079701,66433,2
REQ000259,USER054964,8802,5
REQ000260,USER042667,6312,1
REQ000261,USER012043,8719,1
REQ000262,USER024709,85783,9
REQ000263,USER000768,72986,9
REQ000264,USER039494,71646,3
REQ000265,USER016422,78710,1
REQ000266,USER012141,15780,9
REQ000267,USER006895,73143,9
REQ000268,USER087706,64511,10
REQ000269,USER034953,25886,7
REQ000270,USER081705,62350,1
REQ000271,USER010618,18776,9
REQ000272,USER073222,84715,3
REQ000273,USER097399,1680,5
REQ000274,USER001816,45992,1
REQ000275,USER023995,49158,4
REQ000276,USER001915,51394,9
REQ000277,USER074972,59383,3
REQ000278,USER073545,69967,8
REQ000279,USER046663,46158,2
REQ000280,USER013405,25602,3
REQ000281,USER035083,36304,5
REQ000282,USER094797,24602,1
REQ000283,USER066390,48850,1
REQ000284,USER013964,33638,7
REQ000285,USER073535,27583,7
REQ000286,USER097011,61795,1
REQ000287,USER000646,44830,6
REQ000288,USER047779,39868,6
REQ000289,USER049893,36406,6
REQ000290,USER079239,81742,8
REQ000291,USER016728,79321,1
REQ000292,USER023893,31333,3
REQ000293,USER036132,32673,1
REQ000294,USER026478,75005,7
REQ000295,USER005640,61450,5
REQ000296,USER026326,75191,2
REQ000297,USER007519,72357,8
REQ000298,USER003389,12046,2
REQ000299,USER051535,54721,9
REQ000300,USER037329,48437,9
REQ000301,USER068575,16001,7
REQ000302,USER049698,26003,6
REQ000303,USER061923,32114,5
REQ000304,USER013548,1885,3
REQ000305,USER090262,1217,4
REQ000306,USER057190,71210,1
REQ000307,USER033992,83621,4
REQ000308,USER057426,11319,3
REQ000309,USER030592,20665,6
REQ000310,USER027994,57414,7
REQ000311,USER058112,78210,10
REQ000312,USER095379,3127,3
REQ000313,USER086174,51475,6
REQ000314,USER058546,59602,8
REQ000315,USER062922,26658,8
REQ000316,USER062686,17804,8
REQ000317,USER022408,27039,10
REQ000318,USER047398,33069,10
REQ000319,USER068163,41149,3
REQ000320,USER043638,53900,4
REQ000321,USER028272,70859,6
REQ000322,USER097804,29843,10
REQ000323,USER062165,17705,2
REQ000324,USER055088,49992,2
REQ000325,USER060556,78639,9
REQ000326,USER071215,39086,2
REQ000327,USER025296,31899,5
REQ000328,USER079729,56745,9
REQ000329,USER053760,84101,3
REQ000330,USER005735,61965,5
REQ000331,USER095924,9587,4
REQ000332,USER049153,5149,9
REQ000333,USER085581,76629,8
REQ000334,USER052906,26789,3
REQ000335,USER071021,1202,9
REQ000336,USER092669,52632,6
REQ000337,USER017386,52715,8
REQ000338,USER068723,55328,3
REQ000339,USER087308,75789,9
REQ000340,USER043888,25294,1
REQ000341,USER006075,10664,4
REQ000342,USER022606,50875,9
REQ000343,USER016569,35711,3
REQ000344,USER027607,43767,8
REQ000345,USER020099,16085,5
REQ000346,USER014766,39217,2
REQ000347,USER086825,81182,9
REQ000348,USER054821,77832,7
REQ000349,USER026789,60997,4
REQ000350,USER062472,23418,9
REQ000351,USER076993,46610,3
REQ000352,USER028042,63101,8
REQ000353,USER001648,23923,9
REQ000354,USER090617,61740,1
REQ000355,USER050198,21146,5
REQ000356,USER026163,28297,5
REQ000357,USER069342,80022,2
REQ000358,USER079801,63237,1
REQ000359,USER000737,41188,1
REQ000360,USER096687,5533,4
REQ000361,USER078673,2304,8
REQ000362,USER007565,61912,3
REQ000363,USER071171,14316,6
REQ000364,USER054565,24611,8
REQ000365,USER041179,5529,9
REQ000366,USER075326,69862,5
REQ000367,USER086498,80788,4
REQ000368,USER062285,45630,7
REQ000369,USER055347,22898,4
REQ000370,USER078326,69112,1
REQ000371,USER063148,47104,3
REQ000372,USER092908,2477,5
REQ000373,USER072168,19224,4
REQ000374,USER059875,45493,2
REQ000375,USER068451,58225,6
REQ000376,USER079365,5224,3
REQ000377,USER067883,77128,7
REQ000378,USER051178,44955,6
REQ000379,USER014308,78202,4
REQ000380,USER043826,84683,10
REQ000381,USER076031,30848,5
REQ000382,USER044250,86384,4
REQ000383,USER086444,25862,5
REQ000384,USER028596,45040,5
REQ000385,USER097912,24843,2
REQ000386,USER002912,79851,9
REQ000387,USER089249,67226,5
REQ000388,USER069198,13735,4
REQ000389,USER057962,25111,10
REQ000390,USER014446,39102,5
REQ000391,USER046635,68141,4
REQ000392,USER080589,10348,7
REQ000393,USER002928,13100,5
REQ000394,USER015847,8043,8
REQ000395,USER029406,43691,6
REQ000396,USER006631,7620,1
REQ000397,USER083575,83736,9
REQ000398,USER062024,47205,5
REQ000399,USER003777,45349,7
REQ000400,USER025738,67065,9
REQ000401,USER083556,84166,5
REQ000402,USER013562,27255,9
REQ000403,USER068008,38315,10
REQ000404,USER061141,61647,9
REQ000405,USER032730,20844,2
REQ000406,USER073689,82624,6
REQ000407,USER047769,2119,2
REQ000408,USER001769,66538,8
REQ000409,USER004979,22796,3
REQ000410,USER080835,21884,2
REQ000411,USER087480,56467,1
REQ000412,USER081640,4701,5
REQ000413,USER014787,59722,7
REQ000414,USER080606,37343,2
REQ000415,USER081282,30676,6
REQ000416,USER097264,25400,8
REQ000417,USER045459,71177,5
REQ000418,USER069468,71643,5
REQ000419,USER025058,46896,6
REQ000420,USER091550,11077,3
REQ000421,USER016606,72299,9
REQ000422,USER086689,26766,8
REQ000423,USER065694,6684,4
REQ000424,USER001755,41674,1
REQ000425,USER078160,44722,4
REQ000426,USER009591,33242,5
REQ000427,USER072000,46864,1
REQ000428,USER090929,62812,9
REQ000429,USER002869,27216,10
REQ000430,USER039900,42739,1
REQ000431,USER005634,27883,7
REQ000432,USER096398,26757,5
REQ000433,USER017993,35918,1
REQ000434,USER096765,86146,6
REQ000435,USER066392,36963,10
REQ000436,USER088940,13482,2
REQ000437,USER000570,27968,9
REQ000438,USER029666,2039,8
REQ000439,USER099393,48420,10
REQ000440,USER084830,52653,7
REQ000441,USER024509,26056,1
REQ000442,USER053929,34608,6
REQ000443,USER043678,2040,10
REQ000444,USER032664,15245,4
REQ000445,USER038685,4392,8
REQ000446,USER002708,52565,3
REQ000447,USER019107,19834,3
REQ000448,USER081966,81274,6
REQ000449,USER056349,31265,2
REQ000450,USER073044,17638,7
REQ000451,USER052740,20224,2
REQ000452,USER096704,75905,2
REQ000453,USER039034,65247,3
REQ000454,USER029567,13084,6
REQ000455,USER056310,6843,10
REQ000456,USER033977,5446,8
REQ000457,USER007815,17836,5
REQ000458,USER034385,18221,1
REQ000459,USER026608,9583,8
REQ000460,USER023460,52291,1
REQ000461,USER077375,2882,7
REQ000462,USER058900,81765,9
REQ000463,USER094078,33901,3
REQ000464,USER057142,77,5
REQ000465,USER061956,63729,10
REQ000466,USER092401,64674,9
REQ000467,USER072177,50638,4
REQ000468,USER099089,26733,5
REQ000469,USER031349,68907,8
REQ000470,USER090994,86105,2
REQ000471,USER015804,86013,8
REQ000472,USER080974,6707,10
REQ000473,USER013633,27566,2
REQ000474,USER029912,11872,5
REQ000475,USER028282,31658,2
REQ000476,USER060532,25708,10
REQ000477,USER042231,56226,5
REQ000478,USER043971,13894,2
REQ000479,USER095195,50018,9
REQ000480,USER047649,26423,2
REQ000481,USER017446,65250,5
REQ000482,USER042245,6571,9
REQ000483,USER012689,4793,2
REQ000484,USER016974,39101,2
REQ000485,USER096225,66798,6
REQ000486,USER090193,39725,9
REQ000487,USER094631,18287,9
REQ000488,USER066899,56450,3
REQ000489,USER081651,48017,9
REQ000490,USER027938,41287,8
REQ000491,USER064806,5100,3
REQ000492,USER063498,65786,7
REQ000493,USER009647,34306,9
REQ000494,USER070047,42689,7
REQ000495,USER062786,73262,8
REQ000496,USER053695,13404,5
REQ000497,USER095904,31211,1
REQ000498,USER016934,61121,3
REQ000499,USER040155,69856,10
REQ000500,USER099039,31540,2
REQ000501,USER080243,8681,2
REQ000502,USER036591,64314,10
REQ000503,USER058477,74491,3
REQ000504,USER052645,24791,5
REQ000505,USER081208,30212,9
REQ000506,USER053929,15391,6
REQ000507,USER037166,32528,7
REQ000508,USER092488,81394,2
REQ000509,USER068814,36266,5
REQ000510,USER092952,83385,10
REQ000511,USER034064,74730,4
REQ000512,USER042968,15144,10
REQ000513,USER093831,84445,5
REQ000514,USER032500,19946,8
REQ000515,USER069882,17078,8
REQ000516,USER061847,16775,7
REQ000517,USER088083,34227,5
REQ000518,USER031694,50557,2
REQ000519,USER054340,70665,7
REQ000520,USER021304,43299,7
REQ000521,USER041590,13179,9
REQ000522,USER078585,60129,2
REQ000523,USER079445,69804,5
REQ000524,USER073756,29452,5
REQ000525,USER043565,85854,4
REQ000526,USER066614,15295,9
REQ000527,USER076679,20187,1
REQ000528,USER070466,85665,2
REQ000529,USER055483,78577,10
REQ000530,USER049610,76929,7
REQ000531,USER083492,32474,2
REQ000532,USER058457,51663,2
REQ000533,USER060874,8129,3
REQ000534,USER043388,11159,10
REQ000535,USER038032,83968,2
REQ000536,USER065313,64351,9
REQ000537,USER011243,46010,5
REQ000538,USER081966,44917,9
REQ000539,USER046747,54884,7
REQ000540,USER057742,20665,5
REQ000541,USER020296,55994,1
REQ000542,USER056771,10392,3
REQ000543,USER038874,64967,7
REQ000544,USER063608,6780,6
REQ000545,USER038068,68507,7
REQ000546,USER017703,66564,8
REQ000547,USER054694,48485,4
REQ000548,USER088711,60901,4
REQ000549,USER045856,75436,5
REQ000550,USER078135,81013,10
REQ000551,USER092731,204,1
REQ000552,USER093218,35335,10
REQ000553,USER095274,65028,3
REQ000554,USER097098,84793,10
REQ000555,USER045084,28915,9
REQ000556,USER019024,78970,9
REQ000557,USER068348,25155,9
REQ000558,USER031771,42586,5
REQ000559,USER073618,3838,8
REQ000560,USER079177,10660,5
REQ000561,USER020667,62584,2
REQ000562,USER018108,50621,9
REQ000563,USER094995,17280,1
REQ000564,USER028727,34784,10
REQ000565,USER052860,22208,5
REQ000566,USER059786,85236,8
REQ000567,USER063409,61079,4
REQ000568,USER069046,13737,1
REQ000569,USER030094,32522,1
REQ000570,USER026237,8619,3
REQ000571,USER036818,48309,7
REQ000572,USER068350,19399,2
REQ000573,USER067479,58511,8
REQ000574,USER027144,16844,2
REQ000575,USER098889,2441,2
REQ000576,USER008666,54024,7
REQ000577,USER091523,10175,7
REQ000578,USER018488,53685,4
REQ000579,USER041942,57472,3
REQ000580,USER016855,4890,7
REQ000581,USER012820,75434,2
REQ000582,USER021440,14599,9
REQ000583,USER099346,61492,9
REQ000584,USER010174,36028,1
REQ000585,USER006624,59596,4
REQ000586,USER022796,65815,2
REQ000587,USER036603,56119,3
REQ000588,USER043905,34775,3
REQ000589,USER016223,51084,1
REQ000590,USER002050,74490,5
REQ000591,USER032538,35305,2
REQ000592,USER078138,83385,9
REQ000593,USER068732,77619,3
REQ000594,USER082082,5225,1
REQ000595,USER061044,81419,1
REQ000596,USER072495,54064,6
REQ000597,USER066801,28111,7
REQ000598,USER072841,82765,9
REQ000599,USER096062,9889,9
REQ000600,USER071918,83378,5
REQ000601,USER099460,13376,7
REQ000602,USER028873,58692,10
REQ000603,USER063370,80691,6
REQ000604,USER058100,81201,5
REQ000605,USER042645,67207,7
REQ000606,USER025573,19602,1
REQ000607,USER034625,20074,8
REQ000608,USER057658,9615,1
REQ000609,USER093645,36598,6
REQ000610,USER073835,5255,9
REQ000611,USER004289,69073,1
REQ000612,USER036549,7573,5
REQ000613,USER097738,45759,7
REQ000614,USER075448,54580,5
REQ000615,USER068312,21183,8
REQ000616,USER053855,81150,5
REQ000617,USER088495,84078,9
REQ000618,USER049693,19801,7
REQ000619,USER009195,70658,1
REQ000620,USER035487,34382,3
REQ000621,USER054932,54620,1
REQ000622,USER029172,82250,9
REQ000623,USER001967,81940,9
REQ000624,USER087927,18570,3
REQ000625,USER027130,61699,1
REQ000626,USER005683,17271,7
REQ000627,USER040147,36745,7
REQ000628,USER033864,8576,6
REQ000629,USER004880,13736,4
REQ000630,USER070853,275,5
REQ000631,USER074313,50241,8
REQ000632,USER068214,6010,6
REQ000633,USER094448,47138,8
REQ000634,USER053134,2868,6
REQ000635,USER080021,5115,5
REQ000636,USER051520,40302,7
REQ000637,USER005065,54783,8
REQ000638,USER011295,55409,6
REQ000639,USER044610,34511,3
REQ000640,USER022819,54472,6
REQ000641,USER013530,26065,5
REQ000642,USER083564,70085,5
REQ000643,USER088082,80315,8
REQ000644,USER045191,85986,2
REQ000645,USER025776,60376,10
REQ000646,USER070878,49884,7
REQ000647,USER066202,56102,4
REQ000648,USER015074,18515,5
REQ000649,USER051950,27225,2
REQ000650,USER007695,58291,2
REQ000651,USER094970,65410,8
REQ000652,USER086542,67865,3
REQ000653,USER086591,67818,4
REQ000654,USER023529,2410,6
REQ000655,USER088286,38321,5
REQ000656,USER034781,37949,10
REQ000657,USER000681,20591,10
REQ000658,USER014723,37459,6
REQ000659,USER007619,76497,8
REQ000660,USER074720,11162,5
REQ000661,USER054193,59556,4
REQ000662,USER071568,71342,10
REQ000663,USER018803,27461,10
REQ000664,USER003120,13314,4
REQ000665,USER052966,21082,6
REQ000666,USER023664,80617,2
REQ000667,USER039883,38617,5
REQ000668,USER097998,19685,8
REQ000669,USER035892,16721,2
REQ000670,USER006103,31567,4
REQ000671,USER079788,13595,3
REQ000672,USER038760,3707,1
REQ000673,USER062346,56474,7
REQ000674,USER085393,21004,8
REQ000675,USER030435,15750,6
REQ000676,USER021539,65282,1
REQ000677,USER001339,60138,9
REQ000678,USER012489,77319,5
REQ000679,USER082719,5293,9
REQ000680,USER094533,34968,8
REQ000681,USER021531,17965,5
REQ000682,USER075941,39014,4
REQ000683,USER000840,78842,1
REQ000684,USER029350,1713,2
REQ000685,USER098396,67792,3
REQ000686,USER000864,39872,3
REQ000687,USER095948,40600,1
REQ000688,USER062363,58123,2
REQ000689,USER046494,42232,7
REQ000690,USER099527,59063,8
REQ000691,USER052356,55971,3
REQ000692,USER057775,58450,5
REQ000693,USER072065,47926,4
REQ000694,USER096877,34844,8
REQ000695,USER035313,85550,7
REQ000696,USER058021,48869,9
REQ000697,USER022156,65209,1
REQ000698,USER062500,11759,5
REQ000699,USER017592,4873,10
REQ000700,USER076827,70237,4
REQ000701,USER078499,15938,10
REQ000702,USER006813,3433,3
REQ000703,USER017059,86037,5
REQ000704,USER070092,41612,8
REQ000705,USER081278,73553,8
REQ000706,USER007363,64003,2
REQ000707,USER041023,30509,10
REQ000708,USER082839,58036,5
REQ000709,USER026058,39690,4
REQ000710,USER085813,11798,6
REQ000711,USER009566,55790,6
REQ000712,USER003210,71411,8
REQ000713,USER037023,52964,9
REQ000714,USER089746,73418,4
REQ000715,USER008182,45052,5
REQ000716,USER074716,12408,2
REQ000717,USER038177,34886,7
REQ000718,USER045462,17263,5
REQ000719,USER044512,83976,7
REQ000720,USER012820,8199,5
REQ000721,USER013014,27372,1
REQ000722,USER005396,55656,6
REQ000723,USER077501,62010,1
REQ000724,USER034429,50127,3
REQ000725,USER053844,59488,2
REQ000726,USER096089,20508,2
REQ000727,USER029610,78939,9
REQ000728,USER079175,38974,3
REQ000729,USER036507,76905,10
REQ000730,USER012541,71539,6
REQ000731,USER091912,70636,2
REQ000732,USER095321,69896,4
REQ000733,USER034780,18076,8
REQ000734,USER012461,38589,7
REQ000735,USER038700,79198,2
REQ000736,USER030967,61236,7
REQ000737,USER069435,32583,8
REQ000738,USER082667,31077,5
REQ000739,USER001005,6391,4
REQ000740,USER036404,17444,1
REQ000741,USER052723,38857,8
REQ000742,USER015065,25829,9
REQ000743,USER073969,72687,2
REQ000744,USER029685,32064,4
REQ000745,USER004814,53585,5
REQ000746,USER048665,2054,3
REQ000747,USER045927,8868,1
REQ000748,USER057963,9053,5
REQ000749,USER017345,23627,1
REQ000750,USER023152,33839,7
REQ000751,USER009319,73340,7
REQ000752,USER032352,79211,8
REQ000753,USER043727,4236,1
REQ000754,USER076447,85976,2
REQ000755,USER021788,47558,1
REQ000756,USER009350,62340,4
REQ000757,USER098439,40050,3
REQ000758,USER084586,77840,10
REQ000759,USER095485,38831,3
REQ000760,USER054153,30216,2
REQ000761,USER072377,41495,6
REQ000762,USER082500,6980,10
REQ000763,USER091972,30504,3
REQ000764,USER011581,35552,9
REQ000765,USER075005,49045,9
REQ000766,USER058130,75629,9
REQ000767,USER074332,30913,4
REQ000768,USER048438,43868,6
REQ000769,USER006385,59180,6
REQ000770,USER090304,56440,10
REQ000771,USER068849,26199,9
REQ000772,USER071055,8955,3
REQ000773,USER045367,37487,3
REQ000774,USER071652,36412,1
REQ000775,USER040533,76020,10
REQ000776,USER028258,37201,7
REQ000777,USER014760,38788,8
REQ000778,USER067230,18272,5
REQ000779,USER091659,6567,8
REQ000780,USER016526,35802,6
REQ000781,USER094498,14411,9
REQ000782,USER087164,44698,2
REQ000783,USER039910,6658,4
REQ000784,USER004095,62714,10
REQ000785,USER056918,15099,1
REQ000786,USER023822,32025,7
REQ000787,USER049478,30682,5
REQ000788,USER058979,76730,8
REQ000789,USER067200,28540,4
REQ000790,USER008580,5074,5
REQ000791,USER025887,35306,8
REQ000792,USER009300,16897,3
REQ000793,USER096123,32289,10
REQ000794,USER087789,83040,1
REQ000795,USER041463,82120,9
REQ000796,USER041945,40167,3
REQ000797,USER028551,49174,2
REQ000798,USER087167,47056,6
REQ000799,USER020803,37440,7
REQ000800,USER049436,27724,7
REQ000801,USER017971,21657,7
REQ000802,USER003884,34363,10
REQ000803,USER052345,56757,4
REQ000804,USER085522,23316,6
REQ000805,USER055509,10964,5
REQ000806,USER076509,62323,2
REQ000807,USER027841,22839,1
REQ000808,USER038650,59786,3
REQ000809,USER051887,72601,7
REQ000810,USER003527,9707,2
REQ000811,USER081439,84913,5
REQ000812,USER002869,13082,6
REQ000813,USER073301,33193,9
REQ000814,USER086840,78396,6
REQ000815,USER025735,58697,7
REQ000816,USER067790,77825,5
REQ000817,USER094453,7858,7
REQ000818,USER034415,15684,10
REQ000819,USER043760,44812,7
REQ000820,USER060958,53958,4
REQ000821,USER027327,22441,7
REQ000822,USER057792,65221,2
REQ000823,USER059602,64496,6
REQ000824,USER020011,77889,7
REQ000825,USER071384,25442,10
REQ000826,USER092851,86370,2
REQ000827,USER003978,60138,7
REQ000828,USER052756,43917,7
REQ000829,USER016301,26565,9
REQ000830,USER043491,69557,4
REQ000831,USER085125,84848,4
REQ000832,USER022976,11302,10
REQ000833,USER078194,17416,3
REQ000834,USER029303,56519,2
REQ000835,USER095449,24959,3
REQ000836,USER093410,74038,3
REQ000837,USER046188,58851,3
REQ000838,USER039389,82300,7
REQ000839,USER047127,59945,8
REQ000840,USER056132,3416,1
REQ000841,USER043744,77876,8
REQ000842,USER030983,77984,8
REQ000843,USER007055,50130,8
REQ000844,USER005771,50431,8
REQ000845,USER083678,11137,9
REQ000846,USER019354,13495,6
REQ000847,USER099498,52589,5
REQ000848,USER035490,11291,2
REQ000849,USER058022,6082,8
REQ000850,USER058934,19330,4
REQ000851,USER063633,55239,9
REQ000852,USER070497,71146,2
REQ000853,USER017024,33682,5
REQ000854,USER034251,65672,7
REQ000855,USER068710,23185,5
REQ000856,USER013398,16022,5
REQ000857,USER033178,32055,9
REQ000858,USER053781,23041,10
REQ000859,USER082413,81177,6
REQ000860,USER093181,26437,7
REQ000861,USER065028,43558,6
REQ000862,USER036448,21779,8
REQ000863,USER057018,39218,4
REQ000864,USER076431,32318,10
REQ000865,USER038706,9656,7
REQ000866,USER075601,57272,7
REQ000867,USER002914,26062,6
REQ000868,USER080806,24857,10
REQ000869,USER067479,53508,4
REQ000870,USER063677,64991,5
REQ000871,USER074977,83433,3
REQ000872,USER032920,77293,3
REQ000873,USER095996,85933,6
