request_id,user_id,timestamp,priority
REQ000078,USER000153,18059,10
REQ000079,USER000564,44121,3
REQ000080,USER000416,53041,9
REQ000081,USER000816,33562,2
REQ000082,USER000131,52802,9
REQ000083,USER000431,83842,9
REQ000084,USER000424,3238,8
REQ000085,USER000425,11043,7
REQ000086,USER000988,23247,1
REQ000087,USER000042,75333,5
REQ000088,USER000550,14486,10
REQ000089,USER000026,72478,2
REQ000090,USER000557,35379,3
REQ000091,USER000334,51427,4
REQ000092,USER000331,48525,1
REQ000093,USER000794,71492,8
REQ000094,USER000238,12745,10
REQ000095,USER000772,59258,6
REQ000096,USER000991,2406,1
REQ000097,USER000097,17684,9
REQ000098,USER000417,63186,2
REQ000099,USER000963,2123,6
REQ000100,USER000729,47341,1
REQ000101,USER000756,3074,1
REQ000102,USER000292,45216,4
REQ000103,USER000989,58342,7
REQ000104,USER000655,49287,8
REQ000105,USER000015,40034,9
REQ000106,USER000509,73624,7
REQ000107,USER000539,67934,9
REQ000108,USER000745,35505,7
REQ000109,USER000173,42013,2
REQ000110,USER000879,33465,7
REQ000111,USER000769,35497,2
REQ000112,USER000776,5321,1
REQ000113,USER000020,63045,1
REQ000114,USER000405,37166,5
REQ000115,USER000220,76498,5
REQ000116,USER000871,22428,10
REQ000117,USER000258,48630,9
REQ000118,USER000623,58613,7
REQ000119,USER000526,35621,5
REQ000120,USER000070,39701,7
REQ000121,USER000370,31088,10
REQ000122,USER000792,80201,1
REQ000123,USER000212,38412,4
REQ000124,USER000408,64479,6
REQ000125,USER000957,2969,3
REQ000126,USER000168,2511,10
REQ000127,USER000139,77460,5
REQ000128,USER000259,43564,9
REQ000129,USER000282,79701,7
REQ000130,USER000644,26321,1
REQ000131,USER000498,43296,4
REQ000132,USER000720,13280,3
REQ000133,USER000081,59376,5
REQ000134,USER000135,46407,1
REQ000135,USER000733,75492,7
REQ000136,USER000293,7307,4
REQ000137,USER000771,20054,7
REQ000138,USER000719,81755,9
REQ000139,USER000782,51371,1
REQ000140,USER000982,50025,1
REQ000141,USER000082,51035,8
REQ000142,USER000641,23287,1
REQ000143,USER000271,5221,7
REQ000144,USER000937,49130,1
REQ000145,USER000428,16656,7
REQ000146,USER000384,52129,6
REQ000147,USER000719,1244,10
REQ000148,USER000836,24221,5
REQ000149,USER000873,10442,7
REQ000150,USER000642,50711,3
REQ000151,USER000551,68465,3
REQ000152,USER000382,46417,4
REQ000153,USER000442,70308,6
REQ000154,USER000123,62960,5
REQ000155,USER000273,28774,6
REQ000156,USER000220,60201,9
REQ000157,USER000707,41054,2
REQ000158,USER000528,74732,3
REQ000159,USER000912,80355,1
REQ000160,USER000937,69822,4
REQ000161,USER000032,66484,6
REQ000162,USER000883,14381,4
REQ000163,USER000271,55290,5
REQ000164,USER000489,13543,5
REQ000165,USER000427,60528,9
REQ000166,USER000239,62081,3
REQ000167,USER000915,70308,6
REQ000168,USER000421,29315,2
REQ000169,USER000828,62370,8
REQ000170,USER000221,86110,7
REQ000171,USER000533,33788,1
REQ000172,USER000620,20726,2
REQ000173,USER000173,17360,6
REQ000174,USER000093,9670,4
REQ000175,USER000505,83478,8
REQ000176,USER000930,48827,2
REQ000177,USER000384,11063,9
REQ000178,USER000097,54310,4
REQ000179,USER000191,73011,8
REQ000180,USER000514,60354,10
REQ000181,USER000314,26391,8
REQ000182,USER000677,57720,2
REQ000183,USER000465,7929,6
REQ000184,USER000410,84886,1
REQ000185,USER000645,992,2
REQ000186,USER000331,56809,5
REQ000187,USER000935,4393,3
REQ000188,USER000213,43632,3
REQ000189,USER000954,9693,8
REQ000190,USER000246,20957,10
REQ000191,USER000045,37750,10
REQ000192,USER000317,12393,3
REQ000193,USER000918,35284,9
REQ000194,USER000212,11963,9
REQ000195,USER000850,22830,9
REQ000196,USER000809,34615,5
REQ000197,USER000682,24117,5
REQ000198,USER000803,13529,4
REQ000199,USER000938,48926,8
REQ000200,USER000571,17758,9
REQ000201,USER000114,55578,1
REQ000202,USER000823,59062,8
REQ000203,USER000960,50726,5
REQ000204,USER000077,2947,9
REQ000205,USER000329,28614,1
REQ000206,USER000870,20204,9
REQ000207,USER000699,74425,1
REQ000208,USER000844,81184,4
REQ000209,USER000819,47977,10
REQ000210,USER000217,43771,1
REQ000211,USER000112,21475,6
REQ000212,USER000294,18893,1
REQ000213,USER000152,55812,10
REQ000214,USER000985,2266,4
REQ000215,USER000830,50806,2
REQ000216,USER000988,25894,2
REQ000217,USER000228,36498,2
REQ000218,USER000913,18700,5
REQ000219,USER000602,48783,2
REQ000220,USER000925,59779,4
REQ000221,USER000578,17442,3
REQ000222,USER000053,64815,3
REQ000223,USER000641,61200,6
REQ000224,USER000761,5936,2
REQ000225,USER000497,76636,5
REQ000226,USER000445,26148,8
REQ000227,USER000386,39468,1
REQ000228,USER000562,85077,10
REQ000229,USER000433,46776,7
REQ000230,USER000341,79279,4
REQ000231,USER000851,28188,7
REQ000232,USER000232,7049,4
REQ000233,USER000401,44538,7
REQ000234,USER000758,16618,5
REQ000235,USER000863,56074,6
REQ000236,USER000091,36334,8
REQ000237,USER000591,58002,9
REQ000238,USER000624,14723,6
REQ000239,USER000743,65005,10
REQ000240,USER000982,29239,10
REQ000241,USER000556,54158,5
REQ000242,USER000670,64486,1
REQ000243,USER000575,22142,4
REQ000244,USER000445,17153,6
REQ000245,USER000450,22173,5
REQ000246,USER000403,78017,4
REQ000247,USER000693,18281,6
REQ000248,USER000584,15369,5
REQ000249,USER000857,32827,2
REQ000250,USER000980,5574,1
REQ000251,USER000081,31803,4
REQ000252,USER000102,26277,6
REQ000253,USER000005,80409,5
REQ000254,USER000855,53681,3
REQ000255,USER000892,83761,8
REQ000256,USER000649,70647,6
REQ000257,USER000394,10376,8
REQ000258,USER000216,12016,5
REQ000259,USER000289,9388,7
REQ000260,USER000297,51567,8
REQ000261,USER000275,10417,6
REQ000262,USER000340,72970,5
REQ000263,USER000129,16465,9
REQ000264,USER000784,35602,8
REQ000265,USER000892,2987,3
REQ000266,USER000815,60703,6
REQ000267,USER000682,11592,4
REQ000268,USER000885,57807,4
REQ000269,USER000993,59703,10
REQ000270,USER000711,10074,9
REQ000271,USER000202,68491,6
REQ000272,USER000630,70774,9
REQ000273,USER000951,18517,6
REQ000274,USER000417,81697,3
REQ000275,USER000668,19783,4
REQ000276,USER000580,61401,7
REQ000277,USER000592,63835,10
REQ000278,USER000005,24974,1
REQ000279,USER000697,45493,5
REQ000280,USER000781,72012,10
REQ000281,USER000076,65918,6
REQ000282,USER000143,1305,2
REQ000283,USER000771,41109,9
REQ000284,USER000072,49460,3
REQ000285,USER000753,11997,5
REQ000286,USER000017,13493,8
REQ000287,USER000464,67073,4
REQ000288,USER000392,42401,8
REQ000289,USER000878,80890,5
REQ000290,USER000493,48949,5
REQ000291,USER000099,25032,6
REQ000292,USER000251,70443,9
REQ000293,USER000792,64004,10
REQ000294,USER000689,36375,8
REQ000295,USER000149,16823,6
REQ000296,USER000519,32075,6
REQ000297,USER000644,26245,6
REQ000298,USER000828,13562,3
REQ000299,USER000329,34304,3
REQ000300,USER000368,71069,6
REQ000301,USER000147,22807,3
REQ000302,USER000363,70584,9
REQ000303,USER000803,30967,3
REQ000304,USER000675,80617,8
REQ000305,USER000163,55012,9
REQ000306,USER000854,43511,6
REQ000307,USER000255,23865,10
REQ000308,USER000376,85370,1
REQ000309,USER000846,32505,3
REQ000310,USER000838,68517,2
REQ000311,USER000405,60360,10
REQ000312,USER000893,5347,3
REQ000313,USER000901,51248,3
REQ000314,USER000593,26265,3
REQ000315,USER000208,2356,3
REQ000316,USER000757,63063,9
REQ000317,USER000469,40143,1
REQ000318,USER000548,7617,6
REQ000319,USER000696,63827,6
REQ000320,USER000191,40643,7
REQ000321,USER000427,32326,4
REQ000322,USER000747,51167,3
REQ000323,USER000685,4761,9
REQ000324,USER000954,10804,1
REQ000325,USER000663,3916,2
REQ000326,USER000454,62464,2
REQ000327,USER000818,83199,9
REQ000328,USER000799,73108,3
REQ000329,USER000017,19762,1
REQ000330,USER000139,62596,8
REQ000331,USER000184,81167,1
REQ000332,USER000617,54868,9
REQ000333,USER000942,10349,5
REQ000334,USER000590,68527,7
REQ000335,USER000627,77272,4
REQ000336,USER000605,25203,1
REQ000337,USER000123,19425,8
REQ000338,USER000035,4475,4
REQ000339,USER000897,38367,2
REQ000340,USER000280,28186,1
REQ000341,USER000987,23765,2
REQ000342,USER000636,53728,2
REQ000343,USER000302,68411,1
REQ000344,USER000079,44211,5
REQ000345,USER000105,42313,1
REQ000346,USER000293,30302,4
REQ000347,USER000717,60138,10
REQ000348,USER000384,3175,4
REQ000349,USER000100,38305,10
REQ000350,USER000252,72248,4
REQ000351,USER000005,51568,1
REQ000352,USER000955,10489,8
REQ000353,USER000808,79742,7
REQ000354,USER000143,31821,10
REQ000355,USER000391,18455,5
REQ000356,USER000984,60659,5
REQ000357,USER000471,16182,5
REQ000358,USER000577,15418,3
REQ000359,USER000171,85977,3
REQ000360,USER000672,44878,9
REQ000361,USER000764,15317,10
REQ000362,USER000395,25728,8
REQ000363,USER000012,9277,8
REQ000364,USER000366,64942,1
REQ000365,USER000977,51547,2
REQ000366,USER000700,36351,5
REQ000367,USER000058,30901,2
REQ000368,USER000189,13017,5
REQ000369,USER000480,45963,8
REQ000370,USER000823,1952,7
REQ000371,USER000071,61740,2
REQ000372,USER000310,84410,7
REQ000373,USER000479,45486,9
REQ000374,USER000240,76469,4
REQ000375,USER000690,22933,6
REQ000376,USER000927,6326,10
REQ000377,USER000125,54182,10
REQ000378,USER000761,83063,7
REQ000379,USER000166,50587,9
REQ000380,USER000705,37379,10
REQ000381,USER000094,72439,5
REQ000382,USER000680,6042,10
REQ000383,USER000250,42925,1
REQ000384,USER000967,36012,5
REQ000385,USER000588,14516,4
REQ000386,USER000896,36583,8
REQ000387,USER000689,8031,7
REQ000388,USER000652,42774,6
REQ000389,USER000723,5515,10
REQ000390,USER000638,47453,7
REQ000391,USER000097,48127,5
REQ000392,USER000444,71455,2
REQ000393,USER000960,70745,8
REQ000394,USER000654,63800,3
REQ000395,USER000375,14506,10
REQ000396,USER000678,82465,6
REQ000397,USER000911,21064,1
REQ000398,USER000230,4406,5
REQ000399,USER000923,66706,5
REQ000400,USER000266,35973,3
REQ000401,USER000874,69790,5
REQ000402,USER000531,5407,1
REQ000403,USER000370,84760,5
REQ000404,USER000693,42953,5
REQ000405,USER000206,2626,6
REQ000406,USER000960,67040,6
REQ000407,USER000244,7223,10
REQ000408,USER000435,62578,10
REQ000409,USER000581,73549,6
REQ000410,USER000094,803,4
REQ000411,USER000765,84356,8
REQ000412,USER000502,15408,3
REQ000413,USER000998,54970,3
REQ000414,USER000094,10565,9
REQ000415,USER000807,44261,1
REQ000416,USER000011,76756,1
REQ000417,USER000864,16916,7
REQ000418,USER000107,65048,4
REQ000419,USER000373,16155,1
REQ000420,USER000444,29758,4
REQ000421,USER000938,37881,10
REQ000422,USER000122,73651,5
REQ000423,USER000527,82448,8
REQ000424,USER000975,35607,4
REQ000425,USER000547,37236,2
REQ000426,USER000856,46795,5
REQ000427,USER000686,67365,9
REQ000428,USER000126,11193,4
REQ000429,USER000960,39373,4
REQ000430,USER000862,8592,9
REQ000431,USER000495,28653,6
REQ000432,USER000791,8326,9
REQ000433,USER000320,13125,8
REQ000434,USER000296,85591,7
REQ000435,USER000105,77592,7
REQ000436,USER000045,54570,5
REQ000437,USER000747,76134,10
REQ000438,USER000113,50950,10
REQ000439,USER000158,30533,2
REQ000440,USER000663,74599,9
REQ000441,USER000172,23347,8
REQ000442,USER000377,23559,4
REQ000443,USER000423,58177,10
REQ000444,USER000566,62918,9
REQ000445,USER000076,38941,7
REQ000446,USER000772,1928,10
REQ000447,USER000737,22354,8
REQ000448,USER000809,2273,7
REQ000449,USER000998,39067,6
REQ000450,USER000020,52333,5
REQ000451,USER000453,21646,1
REQ000452,USER000184,64390,1
REQ000453,USER000620,35417,9
REQ000454,USER000393,14389,7
REQ000455,USER000828,65172,7
REQ000456,USER000637,13002,9
REQ000457,USER000557,25293,9
REQ000458,USER000536,69044,1
REQ000459,USER000506,19009,6
REQ000460,USER000898,9028,9
REQ000461,USER000384,30508,6
REQ000462,USER000455,82943,5
REQ000463,USER000445,78914,3
REQ000464,USER000506,15374,1
REQ000465,USER000895,26494,9
REQ000466,USER000870,6042,3
REQ000467,USER000729,75189,3
REQ000468,USER000143,54805,7
REQ000469,USER000159,44912,2
REQ000470,USER000009,15755,1
REQ000471,USER000488,40613,4
REQ000472,USER000768,28408,5
REQ000473,USER000045,16429,3
REQ000474,USER000639,34426,7
REQ000475,USER000706,53991,5
REQ000476,USER000255,72565,8
REQ000477,USER000893,84232,1
REQ000478,USER000136,44000,4
REQ000479,USER000937,51857,1
REQ000480,USER000312,41640,1
REQ000481,USER000649,37463,9
REQ000482,USER000533,63524,6
REQ000483,USER000063,7579,10
REQ000484,USER000431,42927,9
REQ000485,USER000234,56587,1
REQ000486,USER000075,46668,5
REQ000487,USER000249,6557,4
REQ000488,USER000003,85412,7
REQ000489,USER000362,65505,5
REQ000490,USER000576,64589,3
REQ000491,USER000630,43041,2
REQ000492,USER000604,81260,6
REQ000493,USER000363,37687,9
REQ000494,USER000377,18048,2
REQ000495,USER000659,46085,9
REQ000496,USER000177,52176,1
REQ000497,USER000996,75908,6
REQ000498,USER000480,76945,9
REQ000499,USER000337,24441,3
REQ000500,USER000518,72012,3
REQ000501,USER000538,32693,10
REQ000502,USER000106,12919,9
REQ000503,USER000030,77557,10
REQ000504,USER000731,19694,10
REQ000505,USER000327,15694,3
REQ000506,USER000399,82441,1
REQ000507,USER000019,7724,9
REQ000508,USER000941,77535,7
REQ000509,USER000869,69339,6
REQ000510,USER000844,68453,4
REQ000511,USER000677,75374,3
REQ000512,USER000991,43897,5
REQ000513,USER000957,29257,5
REQ000514,USER000682,32112,2
REQ000515,USER000208,69848,6
REQ000516,USER000953,29903,10
REQ000517,USER000500,47822,4
REQ000518,USER000596,44965,5
REQ000519,USER000341,65036,6
REQ000520,USER000619,53946,6
REQ000521,USER000011,27979,5
REQ000522,USER000085,77103,2
REQ000523,USER000408,36852,2
REQ000524,USER000025,76060,1
REQ000525,USER000161,52793,4
REQ000526,USER000517,34510,6
REQ000527,USER000928,46390,2
REQ000528,USER000317,52090,10
REQ000529,USER000136,27985,4
REQ000530,USER000291,4187,8
REQ000531,USER000240,380,9
REQ000532,USER000738,43946,3
REQ000533,USER000275,76332,4
REQ000534,USER000163,69057,7
REQ000535,USER000504,69433,3
REQ000536,USER000016,18972,3
REQ000537,USER000252,81372,7
REQ000538,USER000431,58479,9
REQ000539,USER000526,8488,1
REQ000540,USER000268,42846,9
REQ000541,USER000505,44731,3
REQ000542,USER000895,8282,6
REQ000543,USER000670,51957,9
REQ000544,USER000328,53167,9
REQ000545,USER000661,70089,5
REQ000546,USER000780,63259,7
REQ000547,USER000938,47844,7
REQ000548,USER000943,49753,1
REQ000549,USER000079,27019,5
REQ000550,USER000950,49709,10
REQ000551,USER000011,15449,6
REQ000552,USER000961,15205,4
REQ000553,USER000241,6379,4
REQ000554,USER000326,4165,3
REQ000555,USER000455,68264,6
REQ000556,USER000326,54204,9
REQ000557,USER000428,38128,7
REQ000558,USER000313,82552,9
REQ000559,USER000242,31058,2
REQ000560,USER000389,63680,9
REQ000561,USER000095,68726,1
REQ000562,USER000853,52526,3
REQ000563,USER000483,76946,10
REQ000564,USER000321,56791,10
REQ000565,USER000333,46614,3
REQ000566,USER000739,55233,1
REQ000567,USER000906,21369,4
REQ000568,USER000583,71534,9
REQ000569,USER000161,15610,10
REQ000570,USER000581,82212,4
REQ000571,USER000663,80164,1
REQ000572,USER000940,41153,4
REQ000573,USER000675,71147,2
REQ000574,USER000157,37998,7
REQ000575,USER000978,37961,5
REQ000576,USER000905,80089,9
REQ000577,USER000183,8203,7
REQ000578,USER000640,57107,9
REQ000579,USER000221,30056,9
REQ000580,USER000709,30335,2
REQ000581,USER000723,77901,10
REQ000582,USER000123,31924,8
REQ000583,USER000115,42402,2
REQ000584,USER000610,12586,9
REQ000585,USER000079,27220,6
REQ000586,USER000286,22247,10
REQ000587,USER000843,75151,2
REQ000588,USER000727,4392,9
REQ000589,USER000112,63272,2
REQ000590,USER000414,38619,6
REQ000591,USER000334,66796,9
REQ000592,USER000389,24150,9
REQ000593,USER000912,44918,2
REQ000594,USER000294,21009,2
REQ000595,USER000720,31955,8
REQ000596,USER000014,43689,4
REQ000597,USER000847,51977,1
REQ000598,USER000610,30398,4
REQ000599,USER000875,5459,1
REQ000600,USER000773,34842,5
REQ000601,USER001000,63887,9
REQ000602,USER000637,23532,1
REQ000603,USER000968,65862,3
REQ000604,USER000509,10268,9
REQ000605,USER000498,26456,6
REQ000606,USER000235,64330,7
REQ000607,USER000717,82,1
REQ000608,USER000912,85239,6
REQ000609,USER000434,52068,8
REQ000610,USER000300,35138,8
REQ000611,USER000547,10616,9
REQ000612,USER000274,27666,2
REQ000613,USER000683,83774,10
REQ000614,USER000182,69829,10
REQ000615,USER000318,78557,2
REQ000616,USER000726,70494,7
REQ000617,USER000713,42998,1
REQ000618,USER000940,7235,1
REQ000619,USER000913,61746,8
REQ000620,USER000746,44003,3
REQ000621,USER000743,9649,8
REQ000622,USER000058,22048,4
REQ000623,USER000658,79365,1
REQ000624,USER000365,37951,1
REQ000625,USER000821,11175,1
REQ000626,USER000020,5088,9
REQ000627,USER000115,33442,7
REQ000628,USER000820,23347,6
REQ000629,USER000847,37921,5
REQ000630,USER000791,56336,2
REQ000631,USER000009,21586,8
REQ000632,USER000301,70024,9
REQ000633,USER000022,67816,6
REQ000634,USER000852,74444,6
REQ000635,USER000863,86115,1
REQ000636,USER000170,47303,8
REQ000637,USER000179,64963,5
REQ000638,USER000586,54017,2
REQ000639,USER000636,7255,6
REQ000640,USER000581,49465,6
REQ000641,USER000223,66160,8
REQ000642,USER000042,74317,5
REQ000643,USER000565,40346,5
REQ000644,USER000420,75073,1
REQ000645,USER000345,8715,3
REQ000646,USER000264,20723,6
REQ000647,USER000069,24219,10
REQ000648,USER000068,36338,2
REQ000649,USER000992,58961,3
REQ000650,USER000722,50337,4
REQ000651,USER000820,70669,6
REQ000652,USER000755,18880,1
REQ000653,USER000313,17156,4
REQ000654,USER000624,37663,5
REQ000655,USER000768,29828,6
REQ000656,USER000784,76889,7
REQ000657,USER000818,46767,7
REQ000658,USER000394,29475,3
REQ000659,USER000853,7585,10
REQ000660,USER000376,2595,9
REQ000661,USER000339,79175,3
REQ000662,USER000638,78461,5
REQ000663,USER000861,76340,8
REQ000664,USER000716,33880,2
REQ000665,USER000926,6328,9
REQ000666,USER000704,34790,4
REQ000667,USER000439,69069,9
REQ000668,USER000928,72168,5
REQ000669,USER000395,23569,5
REQ000670,USER000985,47975,3
REQ000671,USER000266,65358,5
REQ000672,USER000003,40644,8
REQ000673,USER000032,33257,7
REQ000674,USER000412,62615,7
REQ000675,USER000571,74829,9
REQ000676,USER000625,57313,10
REQ000677,USER000169,72606,6
REQ000678,USER000859,85771,3
REQ000679,USER000577,53947,7
REQ000680,USER000035,26331,3
REQ000681,USER000637,14268,2
REQ000682,USER000251,58434,8
REQ000683,USER000961,35776,5
REQ000684,USER000656,66724,4
REQ000685,USER000380,33094,5
REQ000686,USER000536,26939,6
REQ000687,USER000503,13819,3
REQ000688,USER000131,13179,3
REQ000689,USER000320,63086,9
REQ000690,USER000304,69977,3
REQ000691,USER000276,64276,4
REQ000692,USER000389,36894,4
REQ000693,USER000559,29960,9
REQ000694,USER000072,12764,6
REQ000695,USER000148,50475,5
REQ000696,USER000657,32724,7
REQ000697,USER000811,9716,6
REQ000698,USER000331,53827,5
REQ000699,USER000292,33524,8
REQ000700,USER000542,20039,7
REQ000701,USER000926,37956,3
REQ000702,USER000930,58485,7
REQ000703,USER000738,76598,6
REQ000704,USER000201,21636,8
REQ000705,USER000220,25689,1
REQ000706,USER000628,70988,6
REQ000707,USER000005,64580,9
REQ000708,USER000781,33445,5
REQ000709,USER000117,68568,8
REQ000710,USER000891,67202,8
REQ000711,USER000800,63237,3
REQ000712,USER000668,49818,6
REQ000713,USER000159,5083,1
REQ000714,USER000163,47727,8
REQ000715,USER000468,1626,5
REQ000716,USER000622,29937,7
REQ000717,USER000960,39309,1
REQ000718,USER000290,82398,3
REQ000719,USER000745,60630,4
REQ000720,USER000501,24768,9
REQ000721,USER000371,1579,9
REQ000722,USER000148,30351,10
REQ000723,USER000136,52055,9
REQ000724,USER000212,32435,7
REQ000725,USER000105,38460,6
REQ000726,USER000826,18409,1
REQ000727,USER000905,20770,7
REQ000728,USER000359,82725,2
REQ000729,USER000098,65086,7
REQ000730,USER000970,39957,3
REQ000731,USER000178,19860,2
REQ000732,USER000914,47345,10
REQ000733,USER000448,53977,7
REQ000734,USER000990,54785,2
REQ000735,USER000966,84248,10
REQ000736,USER000178,76575,5
REQ000737,USER000838,44561,8
REQ000738,USER000124,21608,2
REQ000739,USER000965,42436,5
REQ000740,USER000362,75734,7
REQ000741,USER000138,35840,7
REQ000742,USER000690,6552,5
REQ000743,USER000002,15715,2
REQ000744,USER000705,62283,1
REQ000745,USER000299,59366,1
REQ000746,USER000469,51641,5
REQ000747,USER000793,69215,1
REQ000748,USER000762,32586,1
REQ000749,USER000390,74901,5
REQ000750,USER000307,3778,8
REQ000751,USER000744,36250,6
REQ000752,USER000886,67424,4
REQ000753,USER000937,78649,9
REQ000754,USER000164,69384,1
REQ000755,USER000582,74344,1
REQ000756,USER000830,79770,5
REQ000757,USER000907,12759,5
REQ000758,USER000348,37248,2
REQ000759,USER000763,36620,1
REQ000760,USER000499,56487,7
REQ000761,USER000283,5029,6
REQ000762,USER000800,68135,3
REQ000763,USER000074,78334,8
REQ000764,USER000567,39289,8
REQ000765,USER000220,67845,7
REQ000766,USER000558,21870,9
REQ000767,USER000042,72208,3
REQ000768,USER000649,67129,10
REQ000769,USER000064,72962,9
REQ000770,USER000905,20122,9
REQ000771,USER000243,23155,8
REQ000772,USER000261,34229,5
REQ000773,USER000999,53799,8
REQ000774,USER000291,2558,2
REQ000775,USER000891,17258,10
REQ000776,USER000286,48597,1
REQ000777,USER000356,32500,9
REQ000778,USER000584,4860,5
REQ000779,USER000818,77612,3
REQ000780,USER000470,8629,9
REQ000781,USER000451,32616,4
REQ000782,USER000016,21471,3
REQ000783,USER000598,19730,9
REQ000784,USER000521,63136,10
REQ000785,USER000329,67083,9
REQ000786,USER000699,85700,9
REQ000787,USER000228,34098,4
REQ000788,USER000853,64259,9
REQ000789,USER000204,53253,4
REQ000790,USER000411,33024,3
REQ000791,USER000922,54898,4
REQ000792,USER000314,11322,6
REQ000793,USER000224,38825,9
REQ000794,USER000905,23100,10
REQ000795,USER000470,56269,5
REQ000796,USER000884,18797,6
REQ000797,USER000305,13011,8
REQ000798,USER000499,65415,9
REQ000799,USER000769,8882,6
REQ000800,USER000714,23171,5
REQ000801,USER000822,46808,8
REQ000802,USER000346,67102,1
REQ000803,USER000903,49170,1
REQ000804,USER000546,67761,9
REQ000805,USER000079,38274,5
REQ000806,USER000320,12032,5
REQ000807,USER000562,23423,10
REQ000808,USER000663,72549,7
REQ000809,USER000529,64075,6
REQ000810,USER000640,32413,9
REQ000811,USER000715,54648,3
REQ000812,USER000168,29408,7
REQ000813,USER000989,11310,10
REQ000814,USER000957,72592,1
REQ000815,USER000282,23049,9
REQ000816,USER000910,24750,3
REQ000817,USER000405,5130,8
REQ000818,USER000246,30887,6
REQ000819,USER000152,34680,6
REQ000820,USER000667,19274,7
REQ000821,USER000386,83236,2
REQ000822,USER000216,2715,7
REQ000823,USER000765,26049,6
REQ000824,USER000850,46187,7
REQ000825,USER000755,36594,10
REQ000826,USER000516,12601,6
REQ000827,USER000436,2389,7
REQ000828,USER000759,42205,1
REQ000829,USER000779,62084,6
REQ000830,USER000385,40521,3
REQ000831,USER000256,28734,1
REQ000832,USER000237,61514,9
REQ000833,USER000314,84827,3
REQ000834,USER000432,34920,9
REQ000835,USER000109,30598,3
REQ000836,USER000932,46535,4
REQ000837,USER000551,29898,1
REQ000838,USER000204,41909,6
REQ000839,USER000515,81970,1
REQ000840,USER000008,82518,8
REQ000841,USER000046,4802,9
REQ000842,USER000493,23375,6
REQ000843,USER000228,54029,10
REQ000844,USER000377,59878,9
REQ000845,USER000079,61739,10
REQ000846,USER000995,65747,2
REQ000847,USER000215,61698,4
REQ000848,USER000019,813,9
REQ000849,USER000878,32586,1
REQ000850,USER000361,43846,8
REQ000851,USER000791,23696,5
REQ000852,USER000363,60171,8
REQ000853,USER000482,15643,5
REQ000854,USER000729,66748,8
REQ000855,USER000580,27868,2
REQ000856,USER000549,28637,8
REQ000857,USER000102,40613,7
REQ000858,USER000949,60619,3
REQ000859,USER000201,4034,1
REQ000860,USER000690,37218,4
REQ000861,USER000113,82530,9
REQ000862,USER000673,27002,4
REQ000863,USER000196,15776,10
REQ000864,USER000726,64835,2
REQ000865,USER000236,41135,1
REQ000866,USER000829,52370,2
REQ000867,USER000511,58806,1
REQ000868,USER000976,32622,3
REQ000869,USER000911,47088,8
REQ000870,USER000442,9578,8
REQ000871,USER000184,32452,8
REQ000872,USER000095,12259,6
REQ000873,USER000432,83520,10
