request_id,user_id,timestamp,priority
REQ000157,USER025760,61882,2
REQ000158,USER003324,82723,6
REQ000159,USER048867,78203,7
REQ000160,USER039351,61358,1
REQ000161,USER045093,30709,4
REQ000162,USER028781,58274,5
REQ000163,USER014909,65060,4
REQ000164,USER016995,63308,9
REQ000165,USER038770,15017,2
REQ000166,USER001625,60903,8
REQ000167,USER024244,44302,10
REQ000168,USER022130,35543,5
REQ000169,USER049331,27043,4
REQ000170,USER028180,3007,10
REQ000171,USER047637,46330,8
REQ000172,USER032343,20529,4
REQ000173,USER019355,55317,5
REQ000174,USER005143,47483,1
REQ000175,USER012436,39655,5
REQ000176,USER035195,68047,1
REQ000177,USER024466,82031,3
REQ000178,USER013744,49206,2
REQ000179,USER010918,22345,1
REQ000180,USER002685,36190,4
REQ000181,USER026917,7894,5
REQ000182,USER017401,9036,10
REQ000183,USER009645,57863,9
REQ000184,USER041043,20855,10
REQ000185,USER011997,12446,3
REQ000186,USER002849,71470,1
REQ000187,USER007803,64878,5
REQ000188,USER049964,4008,8
REQ000189,USER006294,32867,5
REQ000190,USER026464,10385,9
REQ000191,USER004575,82736,6
REQ000192,USER014418,61534,4
REQ000193,USER004767,55613,2
REQ000194,USER025301,32264,8
REQ000195,USER019685,69133,3
REQ000196,USER017187,50171,3
REQ000197,USER040608,74550,10
REQ000198,USER038971,63554,3
REQ000199,USER036633,14891,8
REQ000200,USER029609,65094,3
REQ000201,USER018253,68415,7
REQ000202,USER027644,31968,5
REQ000203,USER029789,45316,7
REQ000204,USER046946,57365,9
REQ000205,USER031863,83743,3
REQ000206,USER004554,38990,1
REQ000207,USER009834,83960,2
REQ000208,USER043308,76779,2
REQ000209,USER025176,49440,3
REQ000210,USER031566,72863,7
REQ000211,USER045974,3016,7
REQ000212,USER040025,36580,1
REQ000213,USER023526,50708,2
REQ000214,USER018667,30713,5
REQ000215,USER049494,10002,1
REQ000216,USER020307,58495,9
REQ000217,USER023718,60404,2
REQ000218,USER008738,61833,2
REQ000219,USER020454,4780,4
REQ000220,USER009846,68666,3
REQ000221,USER014590,31188,8
REQ000222,USER042098,21984,9
REQ000223,USER043052,67888,4
REQ000224,USER039794,33586,4
REQ000225,USER010853,18323,9
REQ000226,USER027935,22602,4
REQ000227,USER044323,4614,6
REQ000228,USER012950,53468,1
REQ000229,USER021103,17060,1
REQ000230,USER014692,3433,4
REQ000231,USER019090,79162,6
REQ000232,USER015294,78112,2
REQ000233,USER011363,45332,10
REQ000234,USER035581,50488,3
REQ000235,USER035217,48135,6
REQ000236,USER004424,81536,4
REQ000237,USER037327,14614,8
REQ000238,USER005480,64958,7
REQ000239,USER001432,47335,7
REQ000240,USER039393,12725,1
REQ000241,USER035102,9263,6
REQ000242,USER038451,75719,10
REQ000243,USER011880,41555,8
REQ000244,USER008641,69655,2
REQ000245,USER037855,74206,5
REQ000246,USER005199,16271,4
REQ000247,USER047265,29173,9
REQ000248,USER033589,77633,9
REQ000249,USER008558,69787,10
REQ000250,USER000273,37739,1
REQ000251,USER017808,23095,4
REQ000252,USER002419,38097,3
REQ000253,USER004677,2687,10
REQ000254,USER023641,25960,1
REQ000255,USER032689,73560,5
REQ000256,USER031659,48990,4
REQ000257,USER032577,75734,2
REQ000258,USER015939,73613,2
REQ000259,USER032715,78308,9
REQ000260,USER025754,71988,2
REQ000261,USER015315,69712,9
REQ000262,USER031918,61139,1
REQ000263,USER043210,69655,9
REQ000264,USER044167,49096,3
REQ000265,USER028072,79107,3
REQ000266,USER036728,78333,1
REQ000267,USER033998,24999,4
REQ000268,USER000046,37251,4
REQ000269,USER048802,55356,2
REQ000270,USER016924,69147,5
REQ000271,USER040883,68847,7
REQ000272,USER007052,9948,2
REQ000273,USER027019,71726,1
REQ000274,USER035115,22077,3
REQ000275,USER048524,18152,8
REQ000276,USER007373,49279,5
REQ000277,USER026760,34475,6
REQ000278,USER034631,73725,7
REQ000279,USER019819,30745,3
REQ000280,USER002306,19850,6
REQ000281,USER025273,30775,1
REQ000282,USER017709,76007,3
REQ000283,USER006429,29241,8
REQ000284,USER026432,65751,6
REQ000285,USER029167,85628,9
REQ000286,USER042313,44757,8
REQ000287,USER032598,516,2
REQ000288,USER033308,62214,8
REQ000289,USER007605,67683,7
REQ000290,USER013700,34347,1
REQ000291,USER001015,14611,3
REQ000292,USER038604,41123,3
REQ000293,USER044322,47178,7
REQ000294,USER030956,63305,8
REQ000295,USER021776,19151,4
REQ000296,USER038586,85708,2
REQ000297,USER018966,79015,6
REQ000298,USER032324,50524,6
REQ000299,USER041468,44796,6
REQ000300,USER006324,31258,1
REQ000301,USER037492,22926,3
REQ000302,USER006090,23375,4
REQ000303,USER018150,13549,5
REQ000304,USER049761,3398,10
REQ000305,USER008711,53431,9
REQ000306,USER038416,45005,7
REQ000307,USER036284,15243,6
REQ000308,USER000267,80577,10
REQ000309,USER002462,13938,1
REQ000310,USER030068,43122,4
REQ000311,USER042138,62341,3
REQ000312,USER023982,6529,8
REQ000313,USER032292,71703,7
REQ000314,USER004600,39181,6
REQ000315,USER042579,62925,5
REQ000316,USER017184,76072,5
REQ000317,USER046434,76738,3
REQ000318,USER001144,21552,7
REQ000319,USER041085,7240,10
REQ000320,USER019325,86335,2
REQ000321,USER038721,47006,5
REQ000322,USER006443,54109,3
REQ000323,USER046574,52318,9
REQ000324,USER040719,58010,4
REQ000325,USER048353,1563,4
REQ000326,USER045826,53434,1
REQ000327,USER036754,12760,10
REQ000328,USER004819,29134,2
REQ000329,USER006220,61891,2
REQ000330,USER010833,72644,9
REQ000331,USER010958,33184,3
REQ000332,USER042785,35633,5
REQ000333,USER045672,14835,2
REQ000334,USER049429,47867,4
REQ000335,USER033204,1879,3
REQ000336,USER049868,75814,2
REQ000337,USER038512,22606,7
REQ000338,USER031523,5249,4
REQ000339,USER030492,47729,2
REQ000340,USER024375,464,10
REQ000341,USER034293,73539,2
REQ000342,USER013096,12737,7
REQ000343,USER028944,11679,6
REQ000344,USER027308,11753,7
REQ000345,USER004344,55070,8
REQ000346,USER000113,24699,6
REQ000347,USER005822,29084,5
REQ000348,USER006958,21331,9
REQ000349,USER032964,40746,6
REQ000350,USER001990,55873,3
REQ000351,USER048000,11394,1
REQ000352,USER035355,39621,2
REQ000353,USER021424,2758,9
REQ000354,USER001682,77398,10
REQ000355,USER025570,61672,3
REQ000356,USER023605,16864,8
REQ000357,USER041754,36236,8
REQ000358,USER029197,43898,4
REQ000359,USER026271,77397,5
REQ000360,USER040013,62308,9
REQ000361,USER017281,20064,7
REQ000362,USER046481,79760,2
REQ000363,USER018231,23564,10
REQ000364,USER019902,64315,8
REQ000365,USER045002,72491,4
REQ000366,USER018853,11640,6
REQ000367,USER018748,42168,8
REQ000368,USER036022,47699,9
REQ000369,USER027896,21198,1
REQ000370,USER011176,77195,7
REQ000371,USER043754,4337,8
REQ000372,USER005782,51361,6
REQ000373,USER030576,58942,9
REQ000374,USER045394,78732,3
REQ000375,USER014326,26146,2
REQ000376,USER002574,49184,8
REQ000377,USER026083,43410,4
REQ000378,USER040713,32509,5
REQ000379,USER011091,53395,10
REQ000380,USER005162,69353,1
REQ000381,USER019714,59232,8
REQ000382,USER025515,1308,10
REQ000383,USER048492,12148,9
REQ000384,USER047970,42169,6
REQ000385,USER018065,13685,7
REQ000386,USER022268,52010,5
REQ000387,USER008895,30516,8
REQ000388,USER006003,2381,5
REQ000389,USER000932,15383,9
REQ000390,USER047833,62346,1
REQ000391,USER002671,40789,2
REQ000392,USER002305,47301,5
REQ000393,USER024126,20076,4
REQ000394,USER022399,78275,5
REQ000395,USER031113,12919,3
REQ000396,USER038847,40122,5
REQ000397,USER013717,8152,5
REQ000398,USER010098,49792,5
REQ000399,USER039077,84500,6
REQ000400,USER008904,71804,2
REQ000401,USER024112,78888,10
REQ000402,USER044055,64036,7
REQ000403,USER018525,4606,3
REQ000404,USER016453,12360,8
REQ000405,USER017194,13990,8
REQ000406,USER025133,83912,5
REQ000407,USER020718,66981,8
REQ000408,USER007363,30974,2
REQ000409,USER018092,79003,7
REQ000410,USER006908,65687,7
REQ000411,USER033702,32553,9
REQ000412,USER010101,81296,1
REQ000413,USER006492,84522,1
REQ000414,USER002423,47082,2
REQ000415,USER021765,85678,7
REQ000416,USER000251,60899,9
REQ000417,USER027543,28603,9
REQ000418,USER007504,79082,4
REQ000419,USER029667,71351,5
REQ000420,USER009632,78515,2
REQ000421,USER021891,26014,4
REQ000422,USER022972,56231,1
REQ000423,USER039884,83620,4
REQ000424,USER049335,53798,9
REQ000425,USER012739,40614,3
REQ000426,USER031107,9748,3
REQ000427,USER037478,81756,10
REQ000428,USER002930,34962,2
REQ000429,USER038040,44270,5
REQ000430,USER003998,64151,6
REQ000431,USER048380,40471,4
REQ000432,USER009830,16926,8
REQ000433,USER010842,7452,6
REQ000434,USER035143,85834,7
REQ000435,USER047154,34602,9
REQ000436,USER000341,27068,4
REQ000437,USER039557,1128,2
REQ000438,USER034322,69514,6
REQ000439,USER006628,72671,2
REQ000440,USER002579,25567,10
REQ000441,USER036698,39310,10
REQ000442,USER020920,25911,9
REQ000443,USER006539,68618,8
REQ000444,USER037619,21761,10
REQ000445,USER021143,78447,2
REQ000446,USER035203,64573,10
REQ000447,USER009812,18439,5
REQ000448,USER015799,39867,5
REQ000449,USER007538,47629,9
REQ000450,USER016304,57086,4
REQ000451,USER025282,5825,9
REQ000452,USER012448,11,1
REQ000453,USER023058,67944,3
REQ000454,USER013401,65602,8
REQ000455,USER044489,62713,3
REQ000456,USER029648,35847,7
REQ000457,USER026530,71587,3
REQ000458,USER045888,30225,9
REQ000459,USER022157,58311,7
REQ000460,USER040203,54662,1
REQ000461,USER016075,26773,1
REQ000462,USER006683,21302,6
REQ000463,USER002069,79423,10
REQ000464,USER028987,58203,2
REQ000465,USER032936,35668,5
REQ000466,USER011113,24170,7
REQ000467,USER048998,30981,5
REQ000468,USER006086,5402,4
REQ000469,USER010489,76029,1
REQ000470,USER025943,50182,2
REQ000471,USER036434,79846,2
REQ000472,USER020614,35026,5
REQ000473,USER047214,21680,8
REQ000474,USER006543,25264,6
REQ000475,USER019135,63228,8
REQ000476,USER046110,2465,6
REQ000477,USER046490,3793,9
REQ000478,USER043047,40330,3
REQ000479,USER008037,36519,10
REQ000480,USER006844,15375,6
REQ000481,USER021819,31430,1
REQ000482,USER024126,13193,3
REQ000483,USER030298,14501,4
REQ000484,USER023902,54443,7
REQ000485,USER022457,56566,6
REQ000486,USER044642,1156,5
REQ000487,USER045626,23768,6
REQ000488,USER021348,44723,7
REQ000489,USER024731,10479,6
REQ000490,USER010721,36672,6
REQ000491,USER025058,11159,6
REQ000492,USER015243,34413,8
REQ000493,USER014948,50875,5
REQ000494,USER019418,79586,1
REQ000495,USER035732,70435,5
REQ000496,USER000625,51729,4
REQ000497,USER022875,28072,7
REQ000498,USER042186,3118,2
REQ000499,USER023151,44171,8
REQ000500,USER039328,2957,9
REQ000501,USER042596,67561,8
REQ000502,USER003407,45324,10
REQ000503,USER018318,36751,7
REQ000504,USER010180,21271,5
REQ000505,USER013243,70204,3
REQ000506,USER043182,9883,2
REQ000507,USER027092,27216,1
REQ000508,USER037109,40463,6
REQ000509,USER023434,58423,6
REQ000510,USER011774,6060,8
REQ000511,USER006782,58976,5
REQ000512,USER027980,64444,2
REQ000513,USER040126,31043,2
REQ000514,USER034103,17806,5
REQ000515,USER030251,18893,2
REQ000516,USER037742,78217,3
REQ000517,USER035146,7426,5
REQ000518,USER032062,69277,10
REQ000519,USER023011,32912,8
REQ000520,USER038654,30236,7
REQ000521,USER018673,9632,9
REQ000522,USER026046,76911,7
REQ000523,USER040638,21525,9
REQ000524,USER044775,75457,1
REQ000525,USER003129,42260,5
REQ000526,USER006656,74825,6
REQ000527,USER005280,997,10
REQ000528,USER044580,56466,3
REQ000529,USER007184,13685,4
REQ000530,USER030669,47223,9
REQ000531,USER001474,20167,4
REQ000532,USER023364,64230,2
REQ000533,USER028355,29339,2
REQ000534,USER030764,10025,9
REQ000535,USER022260,9517,3
REQ000536,USER025862,5309,3
REQ000537,USER017982,79172,5
REQ000538,USER045340,49343,5
REQ000539,USER007224,21187,1
REQ000540,USER038711,61053,3
REQ000541,USER023559,48347,3
REQ000542,USER022811,65809,5
REQ000543,USER021814,5404,1
REQ000544,USER008547,9498,7
REQ000545,USER008353,23397,6
REQ000546,USER014663,5909,4
REQ000547,USER048785,40902,8
REQ000548,USER041115,53813,6
REQ000549,USER013840,83967,9
REQ000550,USER028210,38703,4
REQ000551,USER039127,44983,9
REQ000552,USER018872,55374,4
REQ000553,USER004983,60470,10
REQ000554,USER011205,8372,9
REQ000555,USER004686,25424,6
REQ000556,USER009281,78565,10
REQ000557,USER025111,31834,7
REQ000558,USER033416,26821,4
REQ000559,USER021077,41926,3
REQ000560,USER036518,26148,4
REQ000561,USER037997,31664,10
REQ000562,USER033351,60980,4
REQ000563,USER000249,44160,1
REQ000564,USER031247,38900,2
REQ000565,USER039335,67398,9
REQ000566,USER032912,27345,7
REQ000567,USER008017,43345,1
REQ000568,USER037713,29648,4
REQ000569,USER021529,70602,5
REQ000570,USER001695,17912,8
REQ000571,USER022959,43226,2
REQ000572,USER022405,74703,3
REQ000573,USER025786,13409,8
REQ000574,USER031514,38263,10
REQ000575,USER043414,59218,7
REQ000576,USER001814,32847,4
REQ000577,USER019274,42653,7
REQ000578,USER035327,36992,5
REQ000579,USER014177,18497,1
REQ000580,USER040954,67246,8
REQ000581,USER025634,35381,5
REQ000582,USER024182,60891,4
REQ000583,USER015474,261,2
REQ000584,USER029871,57712,8
REQ000585,USER039402,65361,9
REQ000586,USER011415,12115,7
REQ000587,USER017557,63129,5
REQ000588,USER007710,69725,3
REQ000589,USER045655,11984,8
REQ000590,USER013521,27520,2
REQ000591,USER044010,71873,6
REQ000592,USER044631,59703,8
REQ000593,USER041411,77821,8
REQ000594,USER027620,46468,8
REQ000595,USER008247,5352,9
REQ000596,USER021483,67084,4
REQ000597,USER014231,72140,3
REQ000598,USER000811,46303,1
REQ000599,USER019703,23665,2
REQ000600,USER034827,59301,4
REQ000601,USER026187,34652,8
REQ000602,USER019781,81436,3
REQ000603,USER006171,19004,5
REQ000604,USER028258,37597,6
REQ000605,USER019485,70146,1
REQ000606,USER043800,11519,9
REQ000607,USER045213,31824,4
REQ000608,USER043706,68744,10
REQ000609,USER033136,20220,1
REQ000610,USER017107,15419,2
REQ000611,USER043732,64947,8
REQ000612,USER040624,20243,8
REQ000613,USER034900,42243,7
REQ000614,USER024151,34138,6
REQ000615,USER034542,48443,9
REQ000616,USER025267,11128,8
REQ000617,USER025387,16748,9
REQ000618,USER044439,21581,5
REQ000619,USER019062,49616,4
REQ000620,USER003987,62962,8
REQ000621,USER004803,25732,4
REQ000622,USER023432,725,7
REQ000623,USER010963,17266,10
REQ000624,USER019659,82930,2
REQ000625,USER044924,76019,4
REQ000626,USER009719,81245,4
REQ000627,USER044089,8061,5
REQ000628,USER048582,63008,2
REQ000629,USER012203,79073,7
REQ000630,USER040077,20162,8
REQ000631,USER017708,51468,7
REQ000632,USER042878,44808,5
REQ000633,USER046023,27064,4
REQ000634,USER036080,31293,7
REQ000635,USER034269,4195,3
REQ000636,USER026863,78067,4
REQ000637,USER003495,75593,8
REQ000638,USER025831,53665,7
REQ000639,USER003803,51838,6
REQ000640,USER024779,73488,6
REQ000641,USER005221,1618,9
REQ000642,USER001813,18438,8
REQ000643,USER035724,3252,9
REQ000644,USER028191,84624,10
REQ000645,USER031426,71748,2
REQ000646,USER018575,16985,5
REQ000647,USER025165,60389,1
REQ000648,USER032883,66348,1
REQ000649,USER046405,78199,8
REQ000650,USER012170,75025,10
REQ000651,USER011732,20806,9
REQ000652,USER028355,30399,4
REQ000653,USER046240,85616,7
REQ000654,USER040172,45037,7
REQ000655,USER036941,57017,5
REQ000656,USER031392,31711,2
REQ000657,USER004083,55111,1
REQ000658,USER048973,13521,9
REQ000659,USER048241,76841,2
REQ000660,USER014618,41983,9
REQ000661,USER005636,452,5
REQ000662,USER004505,15102,7
REQ000663,USER035050,17847,1
REQ000664,USER029263,39574,10
REQ000665,USER002512,80751,1
REQ000666,USER041359,51913,4
REQ000667,USER022780,51303,7
REQ000668,USER028562,4876,5
REQ000669,USER033019,2661,2
REQ000670,USER019953,35771,8
REQ000671,USER033081,62399,10
REQ000672,USER040062,30891,7
REQ000673,USER049963,33482,10
REQ000674,USER043884,86244,6
REQ000675,USER041876,67529,5
REQ000676,USER020918,32340,2
REQ000677,USER010808,28514,4
REQ000678,USER024573,58637,2
REQ000679,USER036485,32427,10
REQ000680,USER033145,45368,3
REQ000681,USER009212,37831,10
REQ000682,USER037830,28754,9
REQ000683,USER013081,64371,9
REQ000684,USER044583,47024,9
REQ000685,USER037965,25434,6
REQ000686,USER023898,68361,4
REQ000687,USER049801,39007,10
REQ000688,USER038062,47618,9
REQ000689,USER016614,13518,9
REQ000690,USER044447,48310,8
REQ000691,USER047771,60971,1
REQ000692,USER005706,44247,4
REQ000693,USER002662,55494,4
REQ000694,USER005626,40768,9
REQ000695,USER022097,10849,2
REQ000696,USER011497,53011,8
REQ000697,USER033377,67234,3
REQ000698,USER039401,33759,9
REQ000699,USER042889,86190,6
REQ000700,USER008914,25896,4
REQ000701,USER044100,24472,10
REQ000702,USER031583,67387,1
REQ000703,USER045440,7385,5
REQ000704,USER015788,76655,9
REQ000705,USER039143,58776,7
REQ000706,USER031786,77779,2
REQ000707,USER042037,71233,2
REQ000708,USER020780,9581,6
REQ000709,USER043827,58272,6
REQ000710,USER035834,58173,7
REQ000711,USER043247,78200,8
REQ000712,USER043143,8426,7
REQ000713,USER046438,6560,2
REQ000714,USER026616,27980,1
REQ000715,USER024747,53073,2
REQ000716,USER033576,72000,9
REQ000717,USER047765,25279,9
REQ000718,USER043458,67837,1
REQ000719,USER006457,82990,1
REQ000720,USER029598,75202,2
REQ000721,USER047694,31239,10
REQ000722,USER017756,11949,6
REQ000723,USER021190,11922,10
REQ000724,USER028179,39039,2
REQ000725,USER032147,30771,5
REQ000726,USER046717,7622,8
REQ000727,USER044486,27635,3
REQ000728,USER000799,26721,4
REQ000729,USER036839,31546,6
REQ000730,USER010902,59314,9
REQ000731,USER037345,81930,9
REQ000732,USER047804,30651,6
REQ000733,USER024001,42396,3
REQ000734,USER002620,8909,7
REQ000735,USER031880,1685,8
REQ000736,USER031267,37139,9
REQ000737,USER012642,56932,2
REQ000738,USER021629,63830,10
REQ000739,USER004837,1655,4
REQ000740,USER003425,38222,6
REQ000741,USER036103,67291,9
REQ000742,USER047111,13093,7
REQ000743,USER013669,50699,9
REQ000744,USER035990,62580,6
REQ000745,USER036580,30228,10
REQ000746,USER033068,81653,7
REQ000747,USER019429,70468,3
REQ000748,USER043646,50386,8
REQ000749,USER010548,19811,9
REQ000750,USER038641,9142,3
REQ000751,USER026493,7946,10
REQ000752,USER015062,18446,2
REQ000753,USER037520,19669,5
REQ000754,USER032684,9280,7
REQ000755,USER040579,6077,3
REQ000756,USER019153,16043,7
REQ000757,USER032466,22922,5
REQ000758,USER011266,16758,8
REQ000759,USER047118,20695,6
REQ000760,USER038049,78025,5
REQ000761,USER017043,52826,10
REQ000762,USER044611,57440,1
REQ000763,USER017551,6624,9
REQ000764,USER021600,38643,7
REQ000765,USER021983,24567,9
REQ000766,USER035177,55555,8
REQ000767,USER041108,17725,7
REQ000768,USER004008,79896,5
REQ000769,USER002901,24821,3
REQ000770,USER047332,73368,5
REQ000771,USER043259,25708,1
REQ000772,USER017638,29857,4
REQ000773,USER013825,27742,1
REQ000774,USER001956,77441,5
REQ000775,USER006846,68977,10
REQ000776,USER045253,37185,4
REQ000777,USER035530,44343,2
REQ000778,USER038720,1467,8
REQ000779,USER015963,67553,2
REQ000780,USER037470,79205,9
REQ000781,USER008797,48401,3
REQ000782,USER036000,51189,4
REQ000783,USER030161,34829,10
REQ000784,USER017679,66037,8
REQ000785,USER014812,31411,3
REQ000786,USER034523,78436,5
REQ000787,USER034114,61898,1
REQ000788,USER027967,54777,8
REQ000789,USER047764,47677,2
REQ000790,USER015161,56101,3
REQ000791,USER015564,46789,5
REQ000792,USER015204,57217,1
REQ000793,USER047088,53389,2
REQ000794,USER023565,80492,3
REQ000795,USER006150,28357,1
REQ000796,USER026893,83998,9
REQ000797,USER005119,13434,5
REQ000798,USER032801,31679,4
REQ000799,USER010387,36081,10
REQ000800,USER032642,761,6
REQ000801,USER017251,69588,10
REQ000802,USER023569,23159,4
REQ000803,USER044261,45965,8
REQ000804,USER008346,21134,9
REQ000805,USER036792,65239,3
REQ000806,USER010682,79726,5
REQ000807,USER047832,13563,5
REQ000808,USER038071,55652,3
REQ000809,USER045593,71836,5
REQ000810,USER016710,8985,1
REQ000811,USER009037,56453,3
REQ000812,USER046563,40927,6
REQ000813,USER034444,72314,10
REQ000814,USER021806,69319,2
REQ000815,USER012976,19436,8
REQ000816,USER041362,47702,8
REQ000817,USER015066,8723,3
REQ000818,USER008558,24617,5
REQ000819,USER018393,76583,6
REQ000820,USER031905,54028,3
REQ000821,USER025898,70802,6
REQ000822,USER017513,68776,8
REQ000823,USER021117,13446,9
REQ000824,USER031396,27587,9
REQ000825,USER048937,28099,7
REQ000826,USER035905,12472,5
REQ000827,USER003734,29377,8
REQ000828,USER033510,22123,2
REQ000829,USER037981,60674,5
REQ000830,USER000133,81322,9
REQ000831,USER046735,72377,5
REQ000832,USER011575,6270,5
REQ000833,USER026148,83148,8
REQ000834,USER007160,27848,10
REQ000835,USER047071,58363,6
REQ000836,USER025542,45251,7
REQ000837,USER004436,7748,5
REQ000838,USER022606,20712,6
REQ000839,USER036258,45928,1
REQ000840,USER042960,80071,4
REQ000841,USER034995,80407,5
REQ000842,USER044640,15237,2
REQ000843,USER006711,15418,6
REQ000844,USER003377,81873,6
REQ000845,USER013152,84325,6
REQ000846,USER025820,82103,3
REQ000847,USER015338,70043,3
REQ000848,USER046091,26958,3
REQ000849,USER010561,74587,4
REQ000850,USER003715,31941,8
REQ000851,USER041847,76682,1
REQ000852,USER015609,52859,9
REQ000853,USER019127,62745,7
REQ000854,USER041216,24069,4
REQ000855,USER038767,59348,8
REQ000856,USER034017,77447,7
REQ000857,USER042167,52366,1
REQ000858,USER034315,17010,6
REQ000859,USER047859,28074,8
REQ000860,USER024216,75347,2
REQ000861,USER019175,85079,4
REQ000862,USER044032,28491,6
REQ000863,USER002884,80827,5
REQ000864,USER030481,13635,4
REQ000865,USER039428,34654,10
REQ000866,USER043447,68793,2
REQ000867,USER025373,83008,6
REQ000868,USER046468,38460,8
REQ000869,USER038368,69915,4
REQ000870,USER017165,876,4
REQ000871,USER001053,57247,7
REQ000872,USER038055,22207,7
REQ000873,USER035673,22572,4
